App,Rssi,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,ChargeRemaining,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,WeightLRaw,w3,WeightRRaw,w2,w4
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 12:17 AM,11/19/2024 7:17 PM,1732061864,812,false,85,,73.38,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 1:17 AM,11/19/2024 8:17 PM,1732065464,813,false,,96,73.41,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 2:17 AM,11/19/2024 9:17 PM,1732069064,814,false,85,,73.58,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 3:17 AM,11/19/2024 10:17 PM,1732072664,815,false,,96,73.99,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 4:17 AM,11/19/2024 11:17 PM,1732076264,816,false,85,,74.06,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 5:17 AM,11/20/2024 12:17 AM,1732079864,817,false,,96,74.1,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 6:17 AM,11/20/2024 1:17 AM,1732083464,818,false,86,,74.08,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 7:17 AM,11/20/2024 2:17 AM,1732087064,819,false,,96,73.32,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 8:17 AM,11/20/2024 3:17 AM,1732090664,820,false,85,,72.86,34,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 9:17 AM,11/20/2024 4:17 AM,1732094264,821,false,,96,72.91,35,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 10:17 AM,11/20/2024 5:17 AM,1732097864,822,false,85,,73.4,36,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 11:17 AM,11/20/2024 6:17 AM,1732101464,823,false,,96,73.79,36,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 12:17 PM,11/20/2024 7:17 AM,1732105064,824,false,85,,74.13,37,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 1:17 PM,11/20/2024 8:17 AM,1732108664,825,false,,96,73.7,37,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 2:17 PM,11/20/2024 9:17 AM,1732112264,826,false,85,,73.84,39,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 3:17 PM,11/20/2024 10:17 AM,1732115864,827,false,,96,74.85,41,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 4:17 PM,11/20/2024 11:17 AM,1732119464,828,false,85,,74.6,41,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 5:17 PM,11/20/2024 12:17 PM,1732123064,829,false,,96,74.35,42,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 6:17 PM,11/20/2024 1:17 PM,1732126664,830,false,85,,73.83,42,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 7:17 PM,11/20/2024 2:17 PM,1732130264,831,false,,96,73.32,43,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 8:17 PM,11/20/2024 3:17 PM,1732133864,832,false,85,,73.13,44,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 9:17 PM,11/20/2024 4:17 PM,1732137464,833,false,,96,72.89,44,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 10:17 PM,11/20/2024 5:17 PM,1732141064,834,false,85,,72.53,44,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/20/2024 11:17 PM,11/20/2024 6:17 PM,1732144664,835,false,,96,72.44,44,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 12:17 AM,11/20/2024 7:17 PM,1732148264,836,false,85,,72.26,44,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 1:17 AM,11/20/2024 8:17 PM,1732151864,837,false,,96,72.23,43,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 2:17 AM,11/20/2024 9:17 PM,1732155464,838,false,85,,71.9,42,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 3:17 AM,11/20/2024 10:17 PM,1732159064,839,false,,96,72.15,40,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 4:17 AM,11/20/2024 11:17 PM,1732162664,840,false,85,,72.08,39,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 5:17 AM,11/21/2024 12:17 AM,1732166264,841,false,,96,72.1,37,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 6:17 AM,11/21/2024 1:17 AM,1732169864,842,false,85,,72.21,36,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 7:17 AM,11/21/2024 2:17 AM,1732173464,843,false,,96,71.92,35,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 8:17 AM,11/21/2024 3:17 AM,1732177064,844,false,85,,72.05,35,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 9:17 AM,11/21/2024 4:17 AM,1732180664,845,false,,96,72.21,34,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 10:17 AM,11/21/2024 5:17 AM,1732184264,846,false,85,,72.1,34,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 11:17 AM,11/21/2024 6:17 AM,1732187864,847,false,,96,72.44,34,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 12:17 PM,11/21/2024 7:17 AM,1732191464,848,false,85,,72.89,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 1:17 PM,11/21/2024 8:17 AM,1732195064,849,false,,96,74.46,34,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 2:17 PM,11/21/2024 9:17 AM,1732198664,850,false,86,,75.03,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 3:17 PM,11/21/2024 10:17 AM,1732202264,851,false,,96,74.1,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 4:17 PM,11/21/2024 11:17 AM,1732205864,852,false,86,,74.69,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 5:17 PM,11/21/2024 12:17 PM,1732209464,853,false,,96,73.83,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 6:17 PM,11/21/2024 1:17 PM,1732213064,854,false,85,,73.79,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 7:17 PM,11/21/2024 2:17 PM,1732216664,855,false,,96,73.5,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 8:17 PM,11/21/2024 3:17 PM,1732220264,856,false,85,,73.5,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 9:17 PM,11/21/2024 4:17 PM,1732223864,857,false,,96,73.67,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 10:17 PM,11/21/2024 5:17 PM,1732227464,858,false,85,,73.65,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/21/2024 11:17 PM,11/21/2024 6:17 PM,1732231064,859,false,,96,73.67,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 12:17 AM,11/21/2024 7:17 PM,1732234664,860,false,85,,73.75,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 1:17 AM,11/21/2024 8:17 PM,1732238264,861,false,,96,73.83,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 2:17 AM,11/21/2024 9:17 PM,1732241864,862,false,85,,73.7,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 3:17 AM,11/21/2024 10:17 PM,1732245464,863,false,,96,73.9,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 4:17 AM,11/21/2024 11:17 PM,1732249064,864,false,85,,73.77,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 5:17 AM,11/22/2024 12:17 AM,1732252664,865,false,,96,73.72,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 6:17 AM,11/22/2024 1:17 AM,1732256264,866,false,85,,73.65,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 7:17 AM,11/22/2024 2:17 AM,1732259864,867,false,,96,73.59,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 8:17 AM,11/22/2024 3:17 AM,1732263464,868,false,85,,73.34,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 9:17 AM,11/22/2024 4:17 AM,1732267064,869,false,,96,73.29,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 10:17 AM,11/22/2024 5:17 AM,1732270664,870,false,85,,73.29,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 11:17 AM,11/22/2024 6:17 AM,1732274264,871,false,,96,73.41,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 12:17 PM,11/22/2024 7:17 AM,1732277864,872,false,85,,73.59,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 1:17 PM,11/22/2024 8:17 AM,1732281464,873,false,,96,73.83,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 2:17 PM,11/22/2024 9:17 AM,1732285064,874,false,86,,73.83,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 3:17 PM,11/22/2024 10:17 AM,1732288664,875,false,,96,73.72,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 4:17 PM,11/22/2024 11:17 AM,1732292264,876,false,85,,73.79,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 5:17 PM,11/22/2024 12:17 PM,1732295864,877,false,,96,73.83,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 6:17 PM,11/22/2024 1:17 PM,1732299464,878,false,85,,74.06,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 7:17 PM,11/22/2024 2:17 PM,1732303064,879,false,,96,73.75,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 8:17 PM,11/22/2024 3:17 PM,1732306664,880,false,85,,73.32,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 9:17 PM,11/22/2024 4:17 PM,1732310264,881,false,,96,72.86,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 10:17 PM,11/22/2024 5:17 PM,1732313864,882,false,85,,72.78,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/22/2024 11:17 PM,11/22/2024 6:17 PM,1732317464,883,false,,96,72.46,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 12:17 AM,11/22/2024 7:17 PM,1732321064,884,false,85,,72.57,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 1:17 AM,11/22/2024 8:17 PM,1732324664,885,false,,96,72.35,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 2:17 AM,11/22/2024 9:17 PM,1732328264,886,false,85,,72.31,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 3:17 AM,11/22/2024 10:17 PM,1732331864,887,false,,96,72.21,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 4:17 AM,11/22/2024 11:17 PM,1732335464,888,false,85,,72.03,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 5:17 AM,11/23/2024 12:17 AM,1732339064,889,false,,96,71.79,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 6:17 AM,11/23/2024 1:17 AM,1732342664,890,false,85,,71.5,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 7:17 AM,11/23/2024 2:17 AM,1732346264,891,false,,96,71.52,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 8:17 AM,11/23/2024 3:17 AM,1732349864,892,false,85,,71.72,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 9:17 AM,11/23/2024 4:17 AM,1732353464,893,false,,96,71.65,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 10:17 AM,11/23/2024 5:17 AM,1732357064,894,false,85,,71.78,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 11:17 AM,11/23/2024 6:17 AM,1732360664,895,false,,96,71.95,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 12:17 PM,11/23/2024 7:17 AM,1732364264,896,false,85,,72.66,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 1:17 PM,11/23/2024 8:17 AM,1732367864,897,false,,96,73.32,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 2:17 PM,11/23/2024 9:17 AM,1732371464,898,false,85,,73.38,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 3:17 PM,11/23/2024 10:17 AM,1732375064,899,false,,96,73.34,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 4:17 PM,11/23/2024 11:17 AM,1732378664,900,false,85,,73.34,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 5:17 PM,11/23/2024 12:17 PM,1732382264,901,false,,96,73.27,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 6:17 PM,11/23/2024 1:17 PM,1732385864,902,false,85,,73.02,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 7:17 PM,11/23/2024 2:17 PM,1732389464,903,false,,96,72.96,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 8:17 PM,11/23/2024 3:17 PM,1732393064,904,false,85,,72.86,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 9:17 PM,11/23/2024 4:17 PM,1732396664,905,false,,96,72.77,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 10:17 PM,11/23/2024 5:17 PM,1732400264,906,false,85,,72.57,33,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/23/2024 11:17 PM,11/23/2024 6:17 PM,1732403864,907,false,,96,72.31,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 12:17 AM,11/23/2024 7:17 PM,1732407464,908,false,85,,72.23,32,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 1:17 AM,11/23/2024 8:17 PM,1732411064,909,false,,96,72.28,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 2:17 AM,11/23/2024 9:17 PM,1732414664,910,false,85,,72.46,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 3:17 AM,11/23/2024 10:17 PM,1732418264,911,false,,96,72.35,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 4:17 AM,11/23/2024 11:17 PM,1732421864,912,false,85,,72.28,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 5:17 AM,11/24/2024 12:17 AM,1732425464,913,false,,96,72.23,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 6:17 AM,11/24/2024 1:17 AM,1732429064,914,false,85,,72.1,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 7:17 AM,11/24/2024 2:17 AM,1732432664,915,false,,96,72.05,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 8:17 AM,11/24/2024 3:17 AM,1732436264,916,false,85,,71.97,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 9:17 AM,11/24/2024 4:17 AM,1732439864,917,false,,96,72.05,31,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 10:17 AM,11/24/2024 5:17 AM,1732443464,918,false,85,,72.08,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 11:17 AM,11/24/2024 6:17 AM,1732447064,919,false,,96,72.31,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 12:17 PM,11/24/2024 7:17 AM,1732450664,920,false,85,,72.39,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 1:17 PM,11/24/2024 8:17 AM,1732454264,921,false,,96,72.51,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 2:17 PM,11/24/2024 9:17 AM,1732457864,922,false,85,,72.48,30,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 3:17 PM,11/24/2024 10:17 AM,1732461464,923,false,,96,72.51,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 4:17 PM,11/24/2024 11:17 AM,1732465064,924,false,85,,72.77,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 5:17 PM,11/24/2024 12:17 PM,1732468664,925,false,,96,72.86,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 6:17 PM,11/24/2024 1:17 PM,1732472264,926,false,85,,72.73,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 7:17 PM,11/24/2024 2:17 PM,1732475864,927,false,,96,72.64,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 8:17 PM,11/24/2024 3:17 PM,1732479464,928,false,85,,72.51,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 9:17 PM,11/24/2024 4:17 PM,1732483064,929,false,,96,72.51,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 10:17 PM,11/24/2024 5:17 PM,1732486664,930,false,85,,72.71,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/24/2024 11:17 PM,11/24/2024 6:17 PM,1732490264,931,false,,96,72.66,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 12:17 AM,11/24/2024 7:17 PM,1732493864,932,false,85,,72.73,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 1:17 AM,11/24/2024 8:17 PM,1732497464,933,false,,96,72.66,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 2:17 AM,11/24/2024 9:17 PM,1732501064,934,false,85,,72.57,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 3:17 AM,11/24/2024 10:17 PM,1732504664,935,false,,96,72.39,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 4:17 AM,11/24/2024 11:17 PM,1732508264,936,false,85,,72.08,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 5:17 AM,11/25/2024 12:17 AM,1732511864,937,false,,96,71.65,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 6:17 AM,11/25/2024 1:17 AM,1732515464,938,false,85,,71.47,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 7:17 AM,11/25/2024 2:17 AM,1732519064,939,false,,96,71.34,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 8:17 AM,11/25/2024 3:17 AM,1732522664,940,false,85,,71.15,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 9:17 AM,11/25/2024 4:17 AM,1732526264,941,false,,96,71.27,29,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 10:17 AM,11/25/2024 5:17 AM,1732529864,942,false,85,,71.74,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 11:17 AM,11/25/2024 6:17 AM,1732533464,943,false,,96,71.92,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 12:17 PM,11/25/2024 7:17 AM,1732537064,944,false,85,,72.98,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 1:17 PM,11/25/2024 8:17 AM,1732540664,945,false,,96,74.13,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 2:17 PM,11/25/2024 9:17 AM,1732544264,946,false,86,,74.98,28,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 3:17 PM,11/25/2024 10:17 AM,1732547864,947,false,,96,74.73,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 4:17 PM,11/25/2024 11:17 AM,1732551464,948,false,86,,74.26,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 5:17 PM,11/25/2024 12:17 PM,1732555064,949,false,,96,59.66,27,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 6:17 PM,11/25/2024 1:17 PM,1732558664,950,false,79,,50.75,64,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 7:17 PM,11/25/2024 2:17 PM,1732562264,951,false,,96,49.51,72,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 8:17 PM,11/25/2024 3:17 PM,1732565864,952,false,78,,48.02,77,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 9:17 PM,11/25/2024 4:17 PM,1732569464,953,false,,96,47.4,79,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 10:17 PM,11/25/2024 5:17 PM,1732573064,954,false,77,,47.26,81,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/25/2024 11:17 PM,11/25/2024 6:17 PM,1732576664,955,false,,96,47.44,82,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 12:17 AM,11/25/2024 7:17 PM,1732580264,956,false,77,,47.58,83,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 1:17 AM,11/25/2024 8:17 PM,1732583864,957,false,,96,47.55,85,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 2:17 AM,11/25/2024 9:17 PM,1732587464,958,false,77,,47.73,86,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 3:17 AM,11/25/2024 10:17 PM,1732591064,959,false,,96,47.91,87,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 4:17 AM,11/25/2024 11:17 PM,1732594664,960,false,76,,48.29,87,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 5:17 AM,11/26/2024 12:17 AM,1732598264,961,false,,96,48.65,87,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 6:17 AM,11/26/2024 1:17 AM,1732601864,962,false,76,,49.04,87,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 7:17 AM,11/26/2024 2:17 AM,1732605464,963,false,,96,49.29,88,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 8:17 AM,11/26/2024 3:17 AM,1732609064,964,false,76,,49.6,88,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 9:17 AM,11/26/2024 4:17 AM,1732612664,965,false,,96,49.85,88,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 10:17 AM,11/26/2024 5:17 AM,1732616264,966,false,76,,49.35,87,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 11:17 AM,11/26/2024 6:17 AM,1732619864,967,false,,96,47.89,84,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 12:17 PM,11/26/2024 7:17 AM,1732623464,968,false,75,,47.04,82,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 1:17 PM,11/26/2024 8:17 AM,1732627064,969,false,,96,45.96,79,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 2:17 PM,11/26/2024 9:17 AM,1732630664,970,false,74,,46.4,79,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 3:17 PM,11/26/2024 10:17 AM,1732634264,971,false,,96,47.01,73,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 4:17 PM,11/26/2024 11:17 AM,1732637864,972,false,74,,46.41,72,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 5:17 PM,11/26/2024 12:17 PM,1732641464,973,false,,96,45.89,70,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 6:17 PM,11/26/2024 1:17 PM,1732645064,974,false,74,,45.59,69,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 7:17 PM,11/26/2024 2:17 PM,1732648664,975,false,,96,45.15,65,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 8:17 PM,11/26/2024 3:17 PM,1732652264,976,false,73,,43.73,68,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 9:17 PM,11/26/2024 4:17 PM,1732655864,977,false,,96,42.44,69,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 10:17 PM,11/26/2024 5:17 PM,1732659464,978,false,72,,42.26,74,,,,,,,,,
BAPP,0,56:40:58,56,Logged_Data,1741210939,11/26/2024 11:17 PM,11/26/2024 6:17 PM,1732663064,979,false,,96,42.22,76,,,,,,,,,
